Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Indonesia,IDN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-31887652359.2139,-5287817748.8531,968565560.8323,13156203833.2006,-3693066162.90958
Indonesia,IDN,Net foreign assets (current LCU),FM.AST.NFRG.CN,1.50661917632358E+15,1.71118799865474E+15,1.80977582603296E+15,1.89823541528456E+15,1.9672915626464E+15
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.01928768046282,-2.06551182934165,3.70288562827751,5.30741934775764,5.04810577067288
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,4151.22755440796,3895.61815200225,4334.23145407913,4787.91236404903,4940.54980501156
Indonesia,IDN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,6.71,6.29,6.02,..,..
Indonesia,IDN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,8.67,8.1,8.1,..,..
Indonesia,IDN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,106.22,..,..,..,..
Indonesia,IDN,"Time to import, border compliance (hours)",IC.IMP.TMBC,99.36,..,..,..,..
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.2704670825754,24.3855556612928,21.5346020619098,24.7816202562159,26.9050563933842
"Iran, Islamic Rep.",IRN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-31.6108853990207,-29.7104309184472,24.0947768910087,7.48598207978365,1.63999999999824
"Iran, Islamic Rep.",IRN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,47591403908.2303,33451792726.9564,41511927550.5592,44619503007.9668,45351262857.2967
"Iran, Islamic Rep.",IRN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.0705879849703,3.33028845926594,4.71977773157164,3.77663140152906,4.9521631690814
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3276.75326508226,2746.41948317591,4084.20030478647,4668.45744305826,4502.5463291805
"Iran, Islamic Rep.",IRN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,16.18,15.22,..,..,..
"Iran, Islamic Rep.",IRN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,20.33,20.31,..,..,..
"Iran, Islamic Rep.",IRN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,40,..,..,..,..
"Iran, Islamic Rep.",IRN,"Time to import, border compliance (hours)",IC.IMP.TMBC,141,..,..,..,..
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.9380702213968,29.9920388670919,24.1816154776761,..,..
Iraq,IRQ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,28.3755957869969,-23.9452300681549,7.67250054814528,..,..
Iraq,IRQ,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,75167022607.566,57168106108.8023,61554329363.3644,..,..
Iraq,IRQ,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,13120670000,-7303100000,24993300000,54693500000,..
Iraq,IRQ,Net foreign assets (current LCU),FM.AST.NFRG.CN,102542820345643,105419911803247,121793750042147,183200352629656,178640519365192
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.51379057418826,-12.0367930920856,1.50218070952037,7.63981140220797,-2.93555773971221
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,5621.18169491752,4250.74290829159,4816.78483395313,6441.91736451813,5512.47571978422
Iraq,IRQ,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Iraq,IRQ,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Iraq,IRQ,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,176,..,..,..,..
Iraq,IRQ,"Time to import, border compliance (hours)",IC.IMP.TMBC,130.6667,..,..,..,..
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,124.491029070462,114.120563545472,93.6654347294515,97.1795714280965,100.612302690521
Ireland,IRL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,42.3234929874496,-1.72863234209692,-7.50674934600769,15.90078228862,0.405934997242326
Ireland,IRL,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,478194574865.695,469928348786.414,434652005537.185,503765074650.773,505810033392.665
Ireland,IRL,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-74027301282.6303,-34634179796.1673,67435001705.0497,54011034362.6625,32825025585.7557
Ireland,IRL,Net foreign assets (current LCU),FM.AST.NFRG.CN,208391369448.779,231423394434.967,271544602128.549,276680816503.616,299483060289.47
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.2977280259237,6.61719466830968,15.1252197949572,9.43302211023355,-3.1987859599287
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,80848.3019020489,85973.0884875501,102001.798249145,103983.29133582,103684.880801837
Ireland,IRL,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2.55,1.71,2.24,..,..
Ireland,IRL,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.16,4.32,5.63,..,..
Ireland,IRL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.8125,..,..,..,..
Ireland,IRL,"Time to import, border compliance (hours)",IC.IMP.TMBC,24,..,..,..,..
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Isle of Man,IMN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Isle of Man,IMN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Isle of Man,IMN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Isle of Man,IMN,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.254878786117672,-8.8368174000649,3.83783666558899,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,87152.4652554167,79530.5623233187,94124.2683273092,..,..
Isle of Man,IMN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Isle of Man,IMN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Isle of Man,IMN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..
Isle of Man,IMN,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.2201815275662,23.4460844080304,25.7976511788237,28.7759756546983,27.132976357512
Israel,ISR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.9011800681378,-7.95042006671515,21.1029602148219,12.0311799608565,-6.64698013900882
Israel,ISR,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,109456968054.543,100754679301.917,122016899189.572,136696971913.726,127610751339.994
Israel,ISR,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,4914200000,24494800000,18723100000,17850300000,15943200000
Israel,ISR,Net foreign assets (current LCU),FM.AST.NFRG.CN,504663485505.973,609910933583.787,691118649228.046,718354829944.178,850382100132.091
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.15613798897733,-1.85728927811242,8.61199034846989,6.83288663572093,1.99703998799328
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,44452.2325623093,44846.7915954816,52129.5159612108,54930.9388075096,52261.6761509633
Israel,ISR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,3.23,..,..
Israel,ISR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,3.64,..,..
Israel,ISR,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,44,..,..,..,..
Israel,ISR,"Time to import, border compliance (hours)",IC.IMP.TMBC,64,..,..,..,..
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.2765604958343,25.8334287440019,29.9550324144456,38.1371883619182,33.6732001659557
Italy,ITA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.699962528220382,-12.1280520096423,15.5556035492062,12.9126246636077,-0.536631049818581
Italy,ITA,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,555404511791.914,488044763737.89,563963072327.617,636785507098.632,633368318346.796
Italy,ITA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,59388988424.1609,84483657675.695,59135812278.282,-7255623942.78945,37728731898.808
Italy,ITA,Net foreign assets (current LCU),FM.AST.NFRG.CN,-136841319463.763,-155887584509.639,-161406085837.878,-265443164446.365,-134272423478.028
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.483198316597154,-8.97419212060699,8.3102399077017,3.98589744251659,0.920692213760276
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,33673.7509627421,31922.9191626183,36441.0598048734,35068.8359738449,38373.1660497534
Italy,ITA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2.55,1.71,2.24,..,..
Italy,ITA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.16,4.32,5.63,..,..
Italy,ITA,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,..,..,..,..
Italy,ITA,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,..,..,..,..
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.0745268861888,..,..,..,..
Jamaica,JAM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.18132701704617,..,..,..,..
Jamaica,JAM,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,7638899296.90804,..,..,..,..
Jamaica,JAM,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-595727698.642605,-189365033.70349,29454778.0889547,-557568029.613833,1055284344.42072
Jamaica,JAM,Net foreign assets (current LCU),FM.AST.NFRG.CN,367459265809.356,365198917895.103,496402341405.546,536528663681.05,696508647042.771
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.892291653822227,-9.92032245054413,4.60142450033383,5.22151985159613,2.20006147233049
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5626.1704590766,4897.26476180879,5183.58102957767,6047.2164436428,6874.20028399387
Jamaica,JAM,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,9,8.95,..,..
Jamaica,JAM,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,8.52,8.52,..,..
Jamaica,JAM,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,56,..,..,..,..
Jamaica,JAM,"Time to import, border compliance (hours)",IC.IMP.TMBC,80,..,..,..,..
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.7528916808924,15.7972776256456,18.6460066518101,25.3020090221706,..
Japan,JPN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.98830680692781,-6.75102675102676,5.14216037396025,7.88584029849278,..
Japan,JPN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,855915848919.797,798132740992.944,839174006531.886,905349928513.454,..
Japan,JPN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,227915215372.209,132275363646.423,153297558519.388,53469326173.9201,167282872645.347
Japan,JPN,Net foreign assets (current LCU),FM.AST.NFRG.CN,79688900000000,92785100000000,95468500000000,92230200000000,100608000000000
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.402169200910933,-4.14711889947692,2.55932023865617,0.954736937781391,1.92305553064716
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024,33834.3921056453
Japan,JPN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,5.91,2.31,2.18,..,..
Japan,JPN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,8.46,4.99,4.84,..,..
Japan,JPN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,3.35,..,..,..,..
Japan,JPN,"Time to import, border compliance (hours)",IC.IMP.TMBC,39.6,..,..,..,..
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.150235781878,42.0501035347226,50.1821844507811,..,..
Jordan,JOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Jordan,JOR,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Jordan,JOR,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-1072676056.33803,-2646478873.23944,-1874971830.98592,-2803478873.23943,..
Jordan,JOR,Net foreign assets (current LCU),FM.AST.NFRG.CN,8042271084.73327,8374094467.15559,8617093521.70977,8301860513.16375,9054242382.06294
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.75123905880616,-1.10275188309046,3.65564191030398,2.42807330466898,2.61548743021307
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4159.6537537759,3998.67313829235,4152.75795426388,4311.0000506816,4482.08602630337
Jordan,JOR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,5.23,..,..,..
Jordan,JOR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,10.78,..,..,..
Jordan,JOR,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,54.85714,..,..,..,..
Jordan,JOR,"Time to import, border compliance (hours)",IC.IMP.TMBC,78.85714,..,..,..,..
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.419629452657,26.4975355671251,25.0237464537583,26.3323490057027,..
Kazakhstan,KAZ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,14.9000000000213,-8.99999999981449,-0.299999999927721,11.5999999998364,..
Kazakhstan,KAZ,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,54841498976.8281,49905764069.0153,49756046776.8443,55527748202.8769,..
Kazakhstan,KAZ,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-5301311258.30059,-15735108534.5711,-7253147767.27967,3732191915.2825,-7478688628.7795
Kazakhstan,KAZ,Net foreign assets (current LCU),FM.AST.NFRG.CN,13369832475989.5,16671065190610.1,17150301974583.8,17720119878957.7,17120027533990.8
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.50000000091883,-2.49999999628,4.29999999729456,3.19999999970734,5.09999999973641
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9812.59552626324,9121.63640904156,10270.8873391027,11484.4168149009,13136.6229097144
Kazakhstan,KAZ,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,5.39,4.17,4.48,..,..
Kazakhstan,KAZ,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,8.07,5.6,5.8,..,..
Kazakhstan,KAZ,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,5.5,..,..,..,..
Kazakhstan,KAZ,"Time to import, border compliance (hours)",IC.IMP.TMBC,2,..,..,..,..
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.3314700616651,17.5959494431674,19.9151007070202,21.5143076851726,20.5838454072019
Kenya,KEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.84446803033023,-9.42201120931743,22.1544433653416,4.45544960485107,-7.79998182702651
Kenya,KEN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,19000147049.4919,17209951064.702,21022719926.5344,21959376618.4301,20246549232.8643
Kenya,KEN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-3731206335.61898,-4123592132.90431,-5052381426.39593,-6333346210.39882,..
Kenya,KEN,Net foreign assets (current LCU),FM.AST.NFRG.CN,800595579973.002,742349224895.428,588978300204.284,284519264851.713,796059581926.802
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.11415885767801,-0.272766327438816,7.59048947333467,4.8466348557707,5.42581615130304
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1970.08007048615,1936.25075454374,2069.66112881918,2099.29856841025,1949.89896909713
Kenya,KEN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,13.08,13.69,14.12,..,..
Kenya,KEN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,13.43,13.46,13.61,..,..
Kenya,KEN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,60,..,..,..,..
Kenya,KEN,"Time to import, border compliance (hours)",IC.IMP.TMBC,194,..,..,..,..
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,81.6459560897436,66.505249382716,69.7854620779221,93.8772958974359,92.4921645238095
Kiribati,KIR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.5599623336831,-19.0214827753238,13.8998632428156,39.6742611046473,2.64539658350698
Kiribati,KIR,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,185600786.010348,150296764.468524,171187809.188025,239105307.584608,245430591.222435
Kiribati,KIR,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,109837175.871512,85481281.6074236,32414596.835392,28425749.1009866,..
Kiribati,KIR,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.31125827814569,-0.641025641025635,8.70967741935485,3.85756676557864,4.28571428571429
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1745.7324153971,1763.15507074083,2244.11073068747,2061.39304132408,2089.91016071918
Kiribati,KIR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Kiribati,KIR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Kiribati,KIR,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,48,..,..,..,..
Kiribati,KIR,"Time to import, border compliance (hours)",IC.IMP.TMBC,96,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.4812778978581,32.6744545418102,38.3222274220465,48.2646450676456,43.9440093217037
"Korea, Rep.",KOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-1.90936016809557,-3.12826507691265,10.0950787004076,3.53960808668955,3.08806315459711
"Korea, Rep.",KOR,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,605256896288.748,586322856176.541,645512609946.041,668361226488.292,689000643263.09
"Korea, Rep.",KOR,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,59026900000,81382700000,78490600000,27062500000,32392900000
"Korea, Rep.",KOR,Net foreign assets (current LCU),FM.AST.NFRG.CN,441334749741680,451170847116778,467500684331423,485120745660203,530279652657402
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.24397786011012,-0.709415359397681,4.30473481906969,2.61267219187226,1.35673324311098
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,31902.4169048194,31721.2989141857,35125.5224984723,32394.6833725203,33121.3712885508
